1.830760e+00, 1.095854e-01, 2.397892e+00, 4.307206e-01, 3.558248e+00, 7.435073e-01, 4.408435e+00, 1.051449e+00, 5.054935e+00, 1.356179e+00, 5.560577e+00, 1.658668e+00, 5.964826e+00, 1.959529e+00, 6.293719e+00, 2.259170e+00, 6.565127e+00, 2.557874e+00, 6.791721e+00, 2.855846e+00, 6.982735e+00, 3.153238e+00, 7.145054e+00, 3.450165e+00, 7.283917e+00, 3.746716e+00, 7.403377e+00, 4.042962e+00, 7.506621e+00, 4.338962e+00, 7.596187e+00, 4.634761e+00, 7.674117e+00, 4.930398e+00, 7.742079e+00, 5.225906e+00, 7.801440e+00, 5.521310e+00, 7.853337e+00, 5.816633e+00, 7.898718e+00, 6.111895e+00, 7.938382e+00, 6.407111e+00, 7.973007e+00, 6.702295e+00, 8.003170e+00, 6.997458e+00, 8.029365e+00, 7.292610e+00, 8.052019e+00, 7.587759e+00, 8.071501e+00, 7.882912e+00, 8.088132e+00, 8.178075e+00, 8.102191e+00, 8.473252e+00, 6.708706e-01, -4.786992e-01
1.830760e+00, 1.095854e-01, 2.270814e+00, 4.310560e-01, 3.396783e+00, 7.444730e-01, 4.233133e+00, 1.053026e+00, 4.875662e+00, 1.358296e+00, 5.382198e+00, 1.661240e+00, 5.789712e+00, 1.962476e+00, 6.122946e+00, 2.262421e+00, 6.399077e+00, 2.561368e+00, 6.630405e+00, 2.859530e+00, 6.825965e+00, 3.157066e+00, 6.992543e+00, 3.454099e+00, 7.135333e+00, 3.750724e+00, 7.258375e+00, 4.047018e+00, 7.364861e+00, 4.343042e+00, 7.457341e+00, 4.638846e+00, 7.537879e+00, 4.934471e+00, 7.608162e+00, 5.229953e+00, 7.669579e+00, 5.525320e+00, 7.723287e+00, 5.820597e+00, 7.770255e+00, 6.115804e+00, 7.811301e+00, 6.410960e+00, 7.847118e+00, 6.706078e+00, 7.878300e+00, 7.001171e+00, 7.905356e+00, 7.296250e+00, 7.928724e+00, 7.591324e+00, 7.948786e+00, 7.886400e+00, 7.965874e+00, 8.181484e+00, 7.980277e+00, 8.476583e+00, 6.364230e-01, -5.356839e-01
1.830760e+00, 1.095854e-01, 2.155861e+00, 4.313068e-01, 3.248475e+00, 7.452996e-01, 4.070237e+00, 1.054425e+00, 4.707559e+00, 1.360206e+00, 5.213712e+00, 1.663588e+00, 5.623324e+00, 1.965189e+00, 5.959876e+00, 2.265433e+00, 6.239853e+00, 2.564620e+00, 6.475166e+00, 2.862972e+00, 6.674634e+00, 3.160655e+00, 6.844927e+00, 3.457797e+00, 6.991178e+00, 3.754500e+00, 7.117402e+00, 4.050845e+00, 7.226783e+00, 4.346896e+00, 7.321878e+00, 4.642708e+00, 7.404761e+00, 4.938326e+00, 7.477135e+00, 5.233786e+00, 7.540406e+00, 5.529120e+00, 7.595748e+00, 5.824355e+00, 7.644146e+00, 6.119512e+00, 7.686432e+00, 6.414610e+00, 7.723316e+00, 6.709666e+00, 7.755404e+00, 7.004692e+00, 7.783219e+00, 7.299702e+00, 7.807210e+00, 7.594703e+00, 7.827770e+00, 7.889705e+00, 7.845239e+00, 8.184715e+00, 7.859917e+00, 8.479737e+00, 5.980548e-01, -5.892469e-01
1.830760e+00, 1.095854e-01, 2.051335e+00, 4.314797e-01, 3.111733e+00, 7.459987e-01, 3.918430e+00, 1.055658e+00, 4.549571e+00, 1.361925e+00, 5.054281e+00, 1.665727e+00, 5.464990e+00, 1.967682e+00, 5.803967e+00, 2.268218e+00, 6.087011e+00, 2.567642e+00, 6.325637e+00, 2.866183e+00, 6.528437e+00, 3.164013e+00, 6.701948e+00, 3.461267e+00, 6.851232e+00, 3.758050e+00, 6.980268e+00, 4.054448e+00, 7.092223e+00, 4.350531e+00, 7.189653e+00, 4.646355e+00, 7.274637e+00, 4.941969e+00, 7.348888e+00, 5.237411e+00, 7.413824e+00, 5.532716e+00, 7.470631e+00, 5.827911e+00, 7.520309e+00, 6.123021e+00, 7.563703e+00, 6.418065e+00, 7.601534e+00, 6.713062e+00, 7.634422e+00, 7.008025e+00, 7.662899e+00, 7.302968e+00, 7.687425e+00, 7.597900e+00, 7.708403e+00, 7.892831e+00, 7.726183e+00, 8.187768e+00, 7.741070e+00, 8.482716e+00, 5.561601e-01, -6.391998e-01
1.830760e+00, 1.095854e-01, 1.955840e+00, 4.315798e-01, 2.985216e+00, 7.465800e-01, 3.776577e+00, 1.056737e+00, 4.400773e+00, 1.363463e+00, 4.903155e+00, 1.667668e+00, 5.314102e+00, 1.969966e+00, 5.654724e+00, 2.270787e+00, 5.940144e+00, 2.570445e+00, 6.181481e+00, 2.869173e+00, 6.387089e+00, 3.167150e+00, 6.563366e+00, 3.464516e+00, 6.715290e+00, 3.761381e+00, 6.846795e+00, 4.057836e+00, 6.961027e+00, 4.353953e+00, 7.060531e+00, 4.649792e+00, 7.147388e+00, 4.945404e+00, 7.223314e+00, 5.240832e+00, 7.289737e+00, 5.536110e+00, 7.347851e+00, 5.831269e+00, 7.398668e+00, 6.126335e+00, 7.443043e+00, 6.421329e+00, 7.481709e+00, 6.716270e+00, 7.515294e+00, 7.011173e+00, 7.544341e+00, 7.306051e+00, 7.569320e+00, 7.600917e+00, 7.590641e+00, 7.895779e+00, 7.608661e+00, 8.190645e+00, 7.623695e+00, 8.485523e+00, 5.111284e-01, -6.853949e-01
1.830760e+00, 1.095854e-01, 1.868217e+00, 4.316111e-01, 2.867779e+00, 7.470514e-01, 3.643693e+00, 1.057673e+00, 4.260349e+00, 1.364834e+00, 4.759668e+00, 1.669424e+00, 5.170116e+00, 1.972052e+00, 5.511696e+00, 2.273150e+00, 5.798879e+00, 2.573037e+00, 6.042386e+00, 2.871950e+00, 6.250328e+00, 3.170073e+00, 6.428956e+00, 3.467552e+00, 6.583159e+00, 3.764501e+00, 6.716818e+00, 4.061013e+00, 6.833050e+00, 4.357166e+00, 6.934386e+00, 4.653023e+00, 7.022902e+00, 4.948637e+00, 7.100314e+00, 5.244052e+00, 7.168054e+00, 5.539307e+00, 7.227327e+00, 5.834433e+00, 7.279149e+00, 6.129458e+00, 7.324386e+00, 6.424404e+00, 7.363778e+00, 6.719291e+00, 7.397964e+00, 7.014136e+00, 7.427494e+00, 7.308954e+00, 7.452846e+00, 7.603755e+00, 7.474437e+00, 7.898551e+00, 7.492632e+00, 8.193350e+00, 7.507752e+00, 8.488159e+00, 4.633415e-01, -7.277224e-01
1.830760e+00, 1.095854e-01, 1.868217e+00, 4.316111e-01, 2.758442e+00, 7.474197e-01, 3.518916e+00, 1.058474e+00, 4.127576e+00, 1.366046e+00, 4.623221e+00, 1.671003e+00, 5.032535e+00, 1.973949e+00, 5.374475e+00, 2.275317e+00, 5.662873e+00, 2.575427e+00, 5.908062e+00, 2.874522e+00, 6.117908e+00, 3.172790e+00, 6.298509e+00, 3.470381e+00, 6.454659e+00, 3.767414e+00, 6.590180e+00, 4.063986e+00, 6.708156e+00, 4.360176e+00, 6.811097e+00, 4.656053e+00, 6.901070e+00, 4.951671e+00, 6.979790e+00, 5.247077e+00, 7.048691e+00, 5.542311e+00, 7.108980e+00, 5.837406e+00, 7.161682e+00, 6.132392e+00, 7.207667e+00, 6.427293e+00, 7.247684e+00, 6.722130e+00, 7.282379e+00, 7.016920e+00, 7.312308e+00, 7.311678e+00, 7.337956e+00, 7.606418e+00, 7.359748e+00, 7.901150e+00, 7.378055e+00, 8.195883e+00, 7.393203e+00, 8.490626e+00, 4.131711e-01, -7.661075e-01
1.830760e+00, 1.095854e-01, 1.868217e+00, 4.316111e-01, 2.656361e+00, 7.476902e-01, 3.401492e+00, 1.059148e+00, 4.001813e+00, 1.367107e+00, 4.493276e+00, 1.672414e+00, 4.900912e+00, 1.975666e+00, 5.242683e+00, 2.277295e+00, 5.531811e+00, 2.577622e+00, 5.778243e+00, 2.876895e+00, 5.989601e+00, 3.175307e+00, 6.171829e+00, 3.473010e+00, 6.329620e+00, 3.770126e+00, 6.466733e+00, 4.066758e+00, 6.586213e+00, 4.362989e+00, 6.690548e+00, 4.658887e+00, 6.781791e+00, 4.954510e+00, 6.861653e+00, 5.249909e+00, 6.931565e+00, 5.545124e+00, 6.992738e+00, 5.840192e+00, 7.046199e+00, 6.135141e+00, 7.092825e+00, 6.429999e+00, 7.133370e+00, 6.724787e+00, 7.168485e+00, 7.019524e+00, 7.198733e+00, 7.314226e+00, 7.224606e+00, 7.608907e+00, 7.246533e+00, 7.903577e+00, 7.264891e+00, 8.198247e+00, 7.280011e+00, 8.492926e+00, 3.609765e-01, -8.005072e-01
1.830760e+00, 1.095854e-01, 1.868217e+00, 4.316111e-01, 2.560804e+00, 7.478678e-01, 3.290758e+00, 1.059701e+00, 3.882486e+00, 1.368025e+00, 4.369348e+00, 1.673666e+00, 4.774838e+00, 1.977211e+00, 5.115978e+00, 2.279091e+00, 5.405402e+00, 2.579630e+00, 5.652681e+00, 2.879078e+00, 5.865197e+00, 3.177630e+00, 6.048733e+00, 3.475443e+00, 6.207883e+00, 3.772644e+00, 6.346338e+00, 4.069337e+00, 6.467100e+00, 4.365607e+00, 6.572631e+00, 4.661528e+00, 6.664969e+00, 4.957159e+00, 6.745815e+00, 5.252552e+00, 6.816598e+00, 5.547751e+00, 6.878529e+00, 5.842792e+00, 6.932636e+00, 6.137708e+00, 6.979801e+00, 6.432525e+00, 7.020782e+00, 6.727267e+00, 7.056233e+00, 7.021953e+00, 7.086725e+00, 7.316600e+00, 7.112752e+00, 7.611224e+00, 7.134751e+00, 7.905835e+00, 7.153102e+00, 8.200444e+00, 7.168141e+00, 8.495060e+00, 3.071027e-01, -8.309076e-01
1.830760e+00, 1.095854e-01, 1.868217e+00, 4.316111e-01, 2.471136e+00, 7.479563e-01, 3.186127e+00, 1.060139e+00, 3.769084e+00, 1.368806e+00, 4.251001e+00, 1.674764e+00, 4.653943e+00, 1.978590e+00, 4.994045e+00, 2.280713e+00, 5.283377e+00, 2.581457e+00, 5.531146e+00, 2.881075e+00, 5.744495e+00, 3.179765e+00, 5.929050e+00, 3.477687e+00, 6.089299e+00, 3.774971e+00, 6.228865e+00, 4.071725e+00, 6.350702e+00, 4.368036e+00, 6.457244e+00, 4.663980e+00, 6.550511e+00, 4.959620e+00, 6.632194e+00, 5.255010e+00, 6.703716e+00, 5.550193e+00, 6.766286e+00, 5.845210e+00, 6.820932e+00, 6.140094e+00, 6.868538e+00, 6.434873e+00, 6.909866e+00, 6.729570e+00, 6.945575e+00, 7.024208e+00, 6.976237e+00, 7.318803e+00, 7.002353e+00, 7.613371e+00, 7.024363e+00, 7.907924e+00, 7.042651e+00, 8.202474e+00, 7.057559e+00, 8.497029e+00, 2.518794e-01, -8.573208e-01
1.830760e+00, 1.095854e-01, 1.868217e+00, 4.316111e-01, 2.386800e+00, 7.479588e-01, 3.087078e+00, 1.060465e+00, 3.661148e+00, 1.369456e+00, 4.137838e+00, 1.675715e+00, 4.537886e+00, 1.979810e+00, 4.876592e+00, 2.282166e+00, 5.165487e+00, 2.583109e+00, 5.413425e+00, 2.882892e+00, 5.627313e+00, 3.181717e+00, 5.812620e+00, 3.479746e+00, 5.973728e+00, 3.777113e+00, 6.114188e+00, 4.073927e+00, 6.236908e+00, 4.370279e+00, 6.344289e+00, 4.666248e+00, 6.438331e+00, 4.961898e+00, 6.520712e+00, 5.257285e+00, 6.592848e+00, 5.552455e+00, 6.655943e+00, 5.847450e+00, 6.711027e+00, 6.142303e+00, 6.758983e+00, 6.437044e+00, 6.800575e+00, 6.731700e+00, 6.836464e+00, 7.026290e+00, 6.867227e+00, 7.320835e+00, 6.893369e+00, 7.615349e+00, 6.915331e+00, 7.909847e+00, 6.933504e+00, 8.204339e+00, 6.948231e+00, 8.498836e+00, 1.956196e-01, -8.797822e-01
